173	2	1	4	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
174	2	3	3	0	26.17155172	26.71162589	28.00336031	28.84216662	28.94958856	27.51508293	26.50072495	24.03310854	23.62399087	24.30181282	25.17879726	25.728812	25.82809867
175	1	5	3	89	27.82181518	27.05340928	27.03045232	27.70016455	28.40686193	28.76840706	28.55763197	28.1412682	28.12172287	28.03019735	27.98651212	27.37161971	26.86492869
176	1	7	2	0	9.470386035	-3.068038012	0.694577106	4.670516283	10.20841937	13.72839329	16.20949013	18.92626503	19.86677324	14.83377992	9.873702446	4.908620076	-0.132729969
177	1	7	2	0	9.873921264	-0.628818152	1.713008796	5.101265763	9.904410151	12.79559035	15.55216407	19.39976948	19.48038717	14.5257816	10.36738057	5.616264312	1.477823329
178	2	11	4	0	27.88111743	28.41777097	28.2449816	28.4117202	28.2099986	28.05496974	27.84890787	27.26006461	27.11313353	27.38841392	27.72182879	27.94588156	28.17898392
179	2	2	4	0	27.3985001	25.80114231	26.86647875	28.5066016	28.94958895	28.68024995	28.37922744	27.11561781	27.53695937	27.91585374	27.26333711	26.31737064	25.75352527
180	2	1	4	90	19.0816075	24.1769014	23.75880422	22.29616016	19.58270793	16.31231367	14.73556769	12.47427576	14.46929804	17.94837133	20.00129572	21.85072527	23.24592111
181	2	12	3	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
182	1	7	1	91	14.02829017	6.162737924	6.972186699	8.76161982	11.25427464	15.21803712	17.80426807	23.16447736	23.47434042	20.13178431	15.60279496	9.232111883	7.584146896
183	2	5	3	92	26.48215352	24.69379562	25.28629049	26.57976503	27.86358376	27.75968358	27.69390767	27.43379264	26.94588353	26.91549801	26.26819514	25.51187683	24.83738186
184	2	3	4	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
185	2	8	4	0	27.07544625	25.85619293	25.64959213	25.62579306	26.15004133	26.8623862	27.18455873	27.88357706	28.23362928	28.51537705	28.14730364	27.55832557	26.83375437
186	2	8	4	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
187	2	10	4	0	6.279349643	-0.834397707	-2.017328082	-0.717808925	1.925426548	5.079848464	7.061279619	14.26087272	17.46023521	14.09904116	9.820186441	5.957928032	0.72692737
188	2	8	4	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
189	2	2	4	93	28.85460004	23.40597031	25.79272776	28.85296622	30.86738307	32.5394985	32.4405395	30.90071053	30.48232794	30.89264699	29.46000357	26.7142918	23.88690122
190	2	12	4	94	25.50257144	24.58678746	24.5265918	25.21870399	25.20339134	25.09510427	25.07011687	25.04362584	26.00312407	26.72802879	27.10911356	26.64109509	24.80385307
191	2	1	4	0	20.29864481	23.11936744	23.30930974	22.56688152	20.65862456	17.88729588	16.98845253	15.67442447	18.10374323	20.67964623	20.85242271	21.77255015	23.0872269
192	1	7	1	95	3.418324848	-6.969582321	-5.947562378	-3.571003105	1.418353843	8.00569801	10.1952147	15.16837205	12.80837052	9.154206498	2.970313428	-1.764010665	-3.15784397
193	1	7	1	96	6.406646524	-2.871898095	-1.129844337	1.428076883	5.361737216	8.66970453	11.45113791	15.59346279	15.3401676	11.32462903	7.532257137	1.752554938	-0.70734286
194	2	6	4	97	20.27942362	8.150031828	10.95779022	14.46448708	19.01542487	24.62015909	26.73810013	30.70004072	30.57210669	27.25003281	22.49316545	15.33150024	10.36919382
195	2	6	2	0	2.009592098	-10.75588752	-9.535905295	-3.756511381	1.524993074	6.816551263	9.077598869	15.25532417	13.52773644	9.644178508	2.341890664	-4.410735079	-8.562295297
196	2	1	4	98	22.53091833	22.49815172	22.8997913	22.94981575	21.89959794	21.15351257	20.96854789	20.86512698	22.33714122	23.66223848	24.34167323	24.11026461	22.90962098
197	2	5	3	99	26.16751544	23.8760904	25.52415455	28.5392154	30.23423421	29.14427974	28.10823119	25.77344146	25.69937944	25.87619671	25.38431093	24.13696679	22.7550447
198	2	5	3	0	26.62551804	27.18278325	27.17342568	27.19336454	27.1427616	26.69086432	26.17409812	25.02397518	24.95204698	25.76320963	27.08570763	27.86586722	27.81558624
199	2	3	4	100	28.3692344	28.56827659	30.14238451	31.43892011	31.45165703	30.13681692	28.93712007	25.66513067	24.87096874	25.53560943	27.19774733	28.97841705	28.85664627
200	2	11	3	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
201	2	11	3	0	24.92014532	26.84809271	27.45883851	26.76863156	26.17465959	24.94491616	24.52935164	23.05197593	22.83023998	22.88450894	23.94221076	24.55943129	25.6309707
202	1	8	4	101	27.29311302	26.1756861	26.16838841	26.629687	27.11424293	27.64671402	27.56512952	27.52973735	27.988748	28.30665163	28.0187925	27.66596388	26.73835518
203	2	2	4	102	21.0062536	11.18632108	12.81771485	15.73991027	19.78391478	23.40470335	26.03069753	31.11968327	29.97318564	27.21843506	22.62758126	16.42454812	12.66101425
204	2	6	1	103	11.9148008	-0.693620531	2.674677901	6.000990395	10.90079874	15.32638543	17.63131515	22.3469176	22.90520847	19.04159661	13.85552035	7.836266552	2.290085587
205	2	6	2	0	18.59778126	5.988569434	6.444891677	13.04758497	17.71907498	26.11231579	28.3332393	33.37779877	30.3538182	25.22588478	17.22773511	9.585425424	6.769721509
206	2	8	4	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
207	2	11	3	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
208	2	1	4	0	22.93869518	24.54257751	25.51153847	24.89825212	23.02330485	21.82453303	21.59089861	21.39981313	21.9717681	22.49706402	22.54991967	22.52519392	23.32994558
209	2	7	2	0	10.04477334	-4.008224483	-0.82912054	3.880200821	11.09964634	15.78424046	18.01811139	20.91104365	21.91328193	16.54487779	10.27782288	3.683529203	0.398960177
210	1	6	4	104	29.59595482	20.67528401	21.56161962	25.28998879	29.65563249	33.83016615	34.99036094	37.05865777	36.83678959	34.59756754	30.6808463	25.98730454	22.38638576
211	1	7	1	105	9.454142066	4.581204631	4.785994389	6.02620513	7.621485345	10.90927484	12.20939741	15.25406744	14.83638499	13.03492877	10.10783606	6.568287102	5.939399475
212	1	10	1	106	9.875258018	-2.468899723	-0.180310084	3.381373405	8.454059658	14.25606377	16.94956217	22.42219071	21.12423699	17.63443562	10.60181729	4.049319967	-0.935866114
213	2	12	4	107	17.58476545	24.64678958	24.24450201	20.81688794	18.94152668	14.49550268	13.22823011	11.63885082	12.44842064	14.43143522	16.3346919	19.29430897	22.2477242
214	2	6	2	0	15.30421126	1.57331781	2.043069978	9.791808274	15.42889528	23.31868683	25.61633938	31.20669351	27.68480511	21.98898934	13.85185349	5.639797838	2.38219158
215	2	11	3	0	26.5365	27.74141487	28.22745198	28.32662474	27.59794202	26.61773701	26.12492703	24.91025916	24.83500861	25.08921537	25.87366303	26.53583086	27.16479245
216	2	12	4	108	24.65495881	24.37800695	24.98359899	25.76352152	25.61400486	24.63294537	24.28928631	23.736488	24.38021517	24.79586005	24.84301825	24.68109529	24.16016553
217	2	5	3	109	23.83695637	19.67608994	20.32154091	23.36658198	25.95477889	26.85755633	26.85190174	26.09141005	26.0698884	25.41399626	23.82090814	21.86840115	19.57021209
218	2	11	3	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
219	2	2	4	0	23.7195525	17.65166948	18.41808808	21.03104269	21.98496216	23.88729673	25.18300444	29.2362085	30.45698436	28.88099178	26.3026443	21.49172831	18.4873749
220	2	6	4	110	26.92008242	19.90158808	21.54896745	25.88192721	28.08288476	30.56932823	31.66718405	32.61875995	32.16716966	30.31791327	26.29471367	22.81539189	19.79630569
221	2	1	4	111	21.78765248	22.09134824	22.08807254	21.88421703	20.80031237	19.63071015	18.67576122	17.8445946	21.34253952	24.47663069	26.21490374	24.77295402	22.61438401
222	2	1	4	112	22.03250384	24.31325212	23.71537721	22.9280017	21.2887546	18.9292265	17.89846908	16.50827954	20.00456235	23.30295781	25.69248636	25.60135124	25.33683094
